,rec_id,date,ppe,qty
43549,rec2419,2020-04-20 10:14:00+00:00,disinfectingWipes,100.0
43554,rec2419,2020-04-20 10:14:00+00:00,surgicalMasks,500.0
43555,rec2419,2020-04-20 10:14:00+00:00,handmadeMasks,500.0
43556,rec2419,2020-04-20 10:14:00+00:00,respirators,50.0
43560,rec2420,2020-04-20 10:20:00+00:00,gowns,7500.0
43567,rec2420,2020-04-20 10:20:00+00:00,disinfectingWipes,500.0
43572,rec2420,2020-04-20 10:20:00+00:00,surgicalMasks,20000.0
43573,rec2420,2020-04-20 10:20:00+00:00,handmadeMasks,1000.0
43574,rec2420,2020-04-20 10:20:00+00:00,respirators,3000.0
43580,rec2421,2020-04-20 10:27:00+00:00,faceShields,2.0
43590,rec2421,2020-04-20 10:27:00+00:00,surgicalMasks,6.0
43592,rec2421,2020-04-20 10:27:00+00:00,respirators,2.0
43596,rec2422,2020-04-20 10:31:00+00:00,gowns,100.0
43598,rec2422,2020-04-20 10:31:00+00:00,faceShields,100.0
43603,rec2422,2020-04-20 10:31:00+00:00,disinfectingWipes,50.0
43608,rec2422,2020-04-20 10:31:00+00:00,surgicalMasks,200.0
43609,rec2422,2020-04-20 10:31:00+00:00,handmadeMasks,100.0
43610,rec2422,2020-04-20 10:31:00+00:00,respirators,200.0
43614,rec2423,2020-04-20 10:34:00+00:00,gowns,50.0
43616,rec2423,2020-04-20 10:34:00+00:00,faceShields,50.0
43621,rec2423,2020-04-20 10:34:00+00:00,disinfectingWipes,100.0
43626,rec2423,2020-04-20 10:34:00+00:00,surgicalMasks,20.0
43627,rec2423,2020-04-20 10:34:00+00:00,handmadeMasks,20.0
43628,rec2423,2020-04-20 10:34:00+00:00,respirators,30.0
43634,rec2424,2020-04-20 10:36:00+00:00,faceShields,25.0
43650,rec2425,2020-04-20 10:41:00+00:00,gowns,5000.0
43652,rec2425,2020-04-20 10:41:00+00:00,faceShields,1000.0
43657,rec2425,2020-04-20 10:41:00+00:00,disinfectingWipes,2000.0
43662,rec2425,2020-04-20 10:41:00+00:00,surgicalMasks,2000.0
43663,rec2425,2020-04-20 10:41:00+00:00,handmadeMasks,1000.0
43664,rec2425,2020-04-20 10:41:00+00:00,respirators,500.0
43670,rec2426,2020-04-20 10:46:00+00:00,faceShields,15.0
43680,rec2426,2020-04-20 10:46:00+00:00,surgicalMasks,15.0
43681,rec2426,2020-04-20 10:46:00+00:00,handmadeMasks,15.0
43682,rec2426,2020-04-20 10:46:00+00:00,respirators,15.0
43686,rec2427,2020-04-20 10:59:00+00:00,gowns,200.0
43693,rec2427,2020-04-20 10:59:00+00:00,disinfectingWipes,500.0
43704,rec2428,2020-04-20 11:10:00+00:00,gowns,5000.0
43706,rec2428,2020-04-20 11:10:00+00:00,faceShields,5000.0
43711,rec2428,2020-04-20 11:10:00+00:00,disinfectingWipes,5000.0
43716,rec2428,2020-04-20 11:10:00+00:00,surgicalMasks,500.0
43717,rec2428,2020-04-20 11:10:00+00:00,handmadeMasks,400.0
43718,rec2428,2020-04-20 11:10:00+00:00,respirators,5000.0
43722,rec2429,2020-04-20 11:22:00+00:00,gowns,15.0
43729,rec2429,2020-04-20 11:22:00+00:00,disinfectingWipes,45.0
43734,rec2429,2020-04-20 11:22:00+00:00,surgicalMasks,45.0
43735,rec2429,2020-04-20 11:22:00+00:00,handmadeMasks,25.0
43740,rec2430,2020-04-20 11:55:00+00:00,gowns,5.0
43742,rec2430,2020-04-20 11:55:00+00:00,faceShields,5.0
43747,rec2430,2020-04-20 11:55:00+00:00,disinfectingWipes,5.0
43752,rec2430,2020-04-20 11:55:00+00:00,surgicalMasks,5.0
43753,rec2430,2020-04-20 11:55:00+00:00,handmadeMasks,5.0
43754,rec2430,2020-04-20 11:55:00+00:00,respirators,5.0
43760,rec2431,2020-04-20 11:58:00+00:00,faceShields,5.0
43765,rec2431,2020-04-20 11:58:00+00:00,disinfectingWipes,10.0
43770,rec2431,2020-04-20 11:58:00+00:00,surgicalMasks,10.0
43771,rec2431,2020-04-20 11:58:00+00:00,handmadeMasks,5.0
43772,rec2431,2020-04-20 11:58:00+00:00,respirators,10.0
43776,rec2432,2020-04-20 11:59:00+00:00,gowns,12.0
43778,rec2432,2020-04-20 11:59:00+00:00,faceShields,12.0
43783,rec2432,2020-04-20 11:59:00+00:00,disinfectingWipes,12.0
43788,rec2432,2020-04-20 11:59:00+00:00,surgicalMasks,12.0
43789,rec2432,2020-04-20 11:59:00+00:00,handmadeMasks,12.0
43790,rec2432,2020-04-20 11:59:00+00:00,respirators,12.0
43794,rec2433,2020-04-20 12:17:00+00:00,gowns,500.0
43807,rec2433,2020-04-20 12:17:00+00:00,handmadeMasks,200.0
43808,rec2433,2020-04-20 12:17:00+00:00,respirators,200.0
43812,rec2434,2020-04-20 12:22:00+00:00,gowns,10.0
43819,rec2434,2020-04-20 12:22:00+00:00,disinfectingWipes,5.0
43824,rec2434,2020-04-20 12:22:00+00:00,surgicalMasks,100.0
43825,rec2434,2020-04-20 12:22:00+00:00,handmadeMasks,5.0
43830,rec2435,2020-04-20 12:25:00+00:00,gowns,20.0
43832,rec2435,2020-04-20 12:25:00+00:00,faceShields,20.0
43837,rec2435,2020-04-20 12:25:00+00:00,disinfectingWipes,20.0
43844,rec2435,2020-04-20 12:25:00+00:00,respirators,20.0
43850,rec2436,2020-04-20 12:50:00+00:00,faceShields,7.0
43860,rec2436,2020-04-20 12:50:00+00:00,surgicalMasks,200.0
43862,rec2436,2020-04-20 12:50:00+00:00,respirators,30.0
43866,rec2437,2020-04-20 12:58:00+00:00,gowns,300.0
43868,rec2437,2020-04-20 12:58:00+00:00,faceShields,100.0
43873,rec2437,2020-04-20 12:58:00+00:00,disinfectingWipes,50.0
43878,rec2437,2020-04-20 12:58:00+00:00,surgicalMasks,100.0
43880,rec2437,2020-04-20 12:58:00+00:00,respirators,200.0
43884,rec2438,2020-04-20 13:09:00+00:00,gowns,2.0
43886,rec2438,2020-04-20 13:09:00+00:00,faceShields,4.0
43891,rec2438,2020-04-20 13:09:00+00:00,disinfectingWipes,2.0
43896,rec2438,2020-04-20 13:09:00+00:00,surgicalMasks,4.0
43897,rec2438,2020-04-20 13:09:00+00:00,handmadeMasks,4.0
43898,rec2438,2020-04-20 13:09:00+00:00,respirators,4.0
43902,rec2439,2020-04-20 13:13:00+00:00,gowns,2000.0
43904,rec2439,2020-04-20 13:13:00+00:00,faceShields,96.0
43909,rec2439,2020-04-20 13:13:00+00:00,disinfectingWipes,24.0
43914,rec2439,2020-04-20 13:13:00+00:00,surgicalMasks,2400.0
43920,rec2440,2020-04-20 13:19:00+00:00,gowns,25.0
43922,rec2440,2020-04-20 13:19:00+00:00,faceShields,30.0
43932,rec2440,2020-04-20 13:19:00+00:00,surgicalMasks,100.0
43934,rec2440,2020-04-20 13:19:00+00:00,respirators,25.0
43938,rec2441,2020-04-20 13:23:00+00:00,gowns,300.0
43940,rec2441,2020-04-20 13:23:00+00:00,faceShields,120.0
43945,rec2441,2020-04-20 13:23:00+00:00,disinfectingWipes,50.0
43950,rec2441,2020-04-20 13:23:00+00:00,surgicalMasks,300.0
43952,rec2441,2020-04-20 13:23:00+00:00,respirators,120.0
43956,rec2442,2020-04-20 13:37:00+00:00,gowns,150.0
43974,rec2443,2020-04-20 13:45:00+00:00,gowns,6.0
43976,rec2443,2020-04-20 13:45:00+00:00,faceShields,6.0
43981,rec2443,2020-04-20 13:45:00+00:00,disinfectingWipes,6.0
43988,rec2443,2020-04-20 13:45:00+00:00,respirators,6.0
43992,rec2444,2020-04-20 14:05:00+00:00,gowns,500.0
43999,rec2444,2020-04-20 14:05:00+00:00,disinfectingWipes,50.0
44004,rec2444,2020-04-20 14:05:00+00:00,surgicalMasks,200.0
44006,rec2444,2020-04-20 14:05:00+00:00,respirators,200.0
44010,rec2445,2020-04-20 14:11:00+00:00,gowns,1000.0
44012,rec2445,2020-04-20 14:11:00+00:00,faceShields,2000.0
44017,rec2445,2020-04-20 14:11:00+00:00,disinfectingWipes,100.0
44022,rec2445,2020-04-20 14:11:00+00:00,surgicalMasks,2000.0
44024,rec2445,2020-04-20 14:11:00+00:00,respirators,2000.0
44028,rec2446,2020-04-20 14:23:00+00:00,gowns,10.0
44030,rec2446,2020-04-20 14:23:00+00:00,faceShields,10.0
44035,rec2446,2020-04-20 14:23:00+00:00,disinfectingWipes,10.0
44040,rec2446,2020-04-20 14:23:00+00:00,surgicalMasks,10.0
44041,rec2446,2020-04-20 14:23:00+00:00,handmadeMasks,10.0
44042,rec2446,2020-04-20 14:23:00+00:00,respirators,10.0
44058,rec2447,2020-04-20 14:27:00+00:00,surgicalMasks,50.0
44060,rec2447,2020-04-20 14:27:00+00:00,respirators,50.0
44064,rec2448,2020-04-20 14:36:00+00:00,gowns,500.0
44066,rec2448,2020-04-20 14:36:00+00:00,faceShields,500.0
44071,rec2448,2020-04-20 14:36:00+00:00,disinfectingWipes,300.0
44076,rec2448,2020-04-20 14:36:00+00:00,surgicalMasks,500.0
44077,rec2448,2020-04-20 14:36:00+00:00,handmadeMasks,100.0
44078,rec2448,2020-04-20 14:36:00+00:00,respirators,150.0
44082,rec2449,2020-04-20 14:53:00+00:00,gowns,50000.0
44084,rec2449,2020-04-20 14:53:00+00:00,faceShields,50000.0
44089,rec2449,2020-04-20 14:53:00+00:00,disinfectingWipes,20000.0
44094,rec2449,2020-04-20 14:53:00+00:00,surgicalMasks,50000.0
44095,rec2449,2020-04-20 14:53:00+00:00,handmadeMasks,50000.0
44096,rec2449,2020-04-20 14:53:00+00:00,respirators,50000.0
44102,rec2450,2020-04-20 15:17:00+00:00,faceShields,25.0
44118,rec2451,2020-04-20 15:23:00+00:00,gowns,10000.0
44120,rec2451,2020-04-20 15:23:00+00:00,faceShields,10000.0
44130,rec2451,2020-04-20 15:23:00+00:00,surgicalMasks,10000.0
44132,rec2451,2020-04-20 15:23:00+00:00,respirators,10000.0
44138,rec2452,2020-04-20 15:40:00+00:00,faceShields,5.0
44143,rec2452,2020-04-20 15:40:00+00:00,disinfectingWipes,20.0
44148,rec2452,2020-04-20 15:40:00+00:00,surgicalMasks,60.0
44150,rec2452,2020-04-20 15:40:00+00:00,respirators,30.0
44156,rec2453,2020-04-20 15:47:00+00:00,faceShields,2.0
44161,rec2453,2020-04-20 15:47:00+00:00,disinfectingWipes,2.0
44166,rec2453,2020-04-20 15:47:00+00:00,surgicalMasks,100.0
44167,rec2453,2020-04-20 15:47:00+00:00,handmadeMasks,20.0
44168,rec2453,2020-04-20 15:47:00+00:00,respirators,10.0
44172,rec2454,2020-04-20 15:47:00+00:00,gowns,50.0
44174,rec2454,2020-04-20 15:47:00+00:00,faceShields,50.0
44185,rec2454,2020-04-20 15:47:00+00:00,handmadeMasks,50.0
44186,rec2454,2020-04-20 15:47:00+00:00,respirators,50.0
44190,rec2455,2020-04-20 15:49:00+00:00,gowns,1000.0
44197,rec2455,2020-04-20 15:49:00+00:00,disinfectingWipes,1000.0
44204,rec2455,2020-04-20 15:49:00+00:00,respirators,10000.0
44208,rec2456,2020-04-20 16:09:00+00:00,gowns,6.0
44210,rec2456,2020-04-20 16:09:00+00:00,faceShields,6.0
44222,rec2456,2020-04-20 16:09:00+00:00,respirators,10.0
44226,rec2457,2020-04-20 16:10:00+00:00,gowns,10.0
44228,rec2457,2020-04-20 16:10:00+00:00,faceShields,10.0
44233,rec2457,2020-04-20 16:10:00+00:00,disinfectingWipes,5.0
44238,rec2457,2020-04-20 16:10:00+00:00,surgicalMasks,10.0
44239,rec2457,2020-04-20 16:10:00+00:00,handmadeMasks,10.0
44240,rec2457,2020-04-20 16:10:00+00:00,respirators,10.0
44244,rec2458,2020-04-20 16:25:00+00:00,gowns,25.0
44246,rec2458,2020-04-20 16:25:00+00:00,faceShields,10.0
44256,rec2458,2020-04-20 16:25:00+00:00,surgicalMasks,50.0
44258,rec2458,2020-04-20 16:25:00+00:00,respirators,50.0
44264,rec2459,2020-04-20 16:56:00+00:00,faceShields,200.0
44269,rec2459,2020-04-20 16:56:00+00:00,disinfectingWipes,50.0
44276,rec2459,2020-04-20 16:56:00+00:00,respirators,200.0
44280,rec2460,2020-04-20 17:31:00+00:00,gowns,250.0
44282,rec2460,2020-04-20 17:31:00+00:00,faceShields,500.0
44287,rec2460,2020-04-20 17:31:00+00:00,disinfectingWipes,60.0
44294,rec2460,2020-04-20 17:31:00+00:00,respirators,2000.0
44298,rec2461,2020-04-20 17:35:00+00:00,gowns,200.0
44300,rec2461,2020-04-20 17:35:00+00:00,faceShields,200.0
44305,rec2461,2020-04-20 17:35:00+00:00,disinfectingWipes,200.0
44310,rec2461,2020-04-20 17:35:00+00:00,surgicalMasks,200.0
44311,rec2461,2020-04-20 17:35:00+00:00,handmadeMasks,200.0
44312,rec2461,2020-04-20 17:35:00+00:00,respirators,200.0
44329,rec2462,2020-04-20 17:37:00+00:00,handmadeMasks,200.0
44334,rec2463,2020-04-20 17:39:00+00:00,gowns,50.0
44336,rec2463,2020-04-20 17:39:00+00:00,faceShields,100.0
44341,rec2463,2020-04-20 17:39:00+00:00,disinfectingWipes,50.0
44347,rec2463,2020-04-20 17:39:00+00:00,handmadeMasks,50.0
44348,rec2463,2020-04-20 17:39:00+00:00,respirators,100.0
44352,rec2464,2020-04-20 17:42:00+00:00,gowns,100.0
44354,rec2464,2020-04-20 17:42:00+00:00,faceShields,50.0
44359,rec2464,2020-04-20 17:42:00+00:00,disinfectingWipes,25.0
44364,rec2464,2020-04-20 17:42:00+00:00,surgicalMasks,200.0
44366,rec2464,2020-04-20 17:42:00+00:00,respirators,50.0
44372,rec2465,2020-04-20 17:54:00+00:00,faceShields,10.0
44377,rec2465,2020-04-20 17:54:00+00:00,disinfectingWipes,2.0
44383,rec2465,2020-04-20 17:54:00+00:00,handmadeMasks,2.0
44384,rec2465,2020-04-20 17:54:00+00:00,respirators,10.0
44388,rec2466,2020-04-20 18:10:00+00:00,gowns,5.0
44390,rec2466,2020-04-20 18:10:00+00:00,faceShields,5.0
44395,rec2466,2020-04-20 18:10:00+00:00,disinfectingWipes,5.0
44400,rec2466,2020-04-20 18:10:00+00:00,surgicalMasks,5.0
44401,rec2466,2020-04-20 18:10:00+00:00,handmadeMasks,5.0
44402,rec2466,2020-04-20 18:10:00+00:00,respirators,5.0
44406,rec2467,2020-04-20 18:57:00+00:00,gowns,20.0
44408,rec2467,2020-04-20 18:57:00+00:00,faceShields,20.0
44413,rec2467,2020-04-20 18:57:00+00:00,disinfectingWipes,20.0
44418,rec2467,2020-04-20 18:57:00+00:00,surgicalMasks,20.0
44419,rec2467,2020-04-20 18:57:00+00:00,handmadeMasks,15.0
44420,rec2467,2020-04-20 18:57:00+00:00,respirators,20.0
44424,rec2468,2020-04-20 19:06:00+00:00,gowns,2.0
44426,rec2468,2020-04-20 19:06:00+00:00,faceShields,2.0
44431,rec2468,2020-04-20 19:06:00+00:00,disinfectingWipes,2.0
44436,rec2468,2020-04-20 19:06:00+00:00,surgicalMasks,7.0
44437,rec2468,2020-04-20 19:06:00+00:00,handmadeMasks,1.0
44438,rec2468,2020-04-20 19:06:00+00:00,respirators,7.0
44442,rec2469,2020-04-20 19:11:00+00:00,gowns,15.0
44456,rec2469,2020-04-20 19:11:00+00:00,respirators,25.0
44467,rec2470,2020-04-20 19:50:00+00:00,disinfectingWipes,5.0
44474,rec2470,2020-04-20 19:50:00+00:00,respirators,5.0
44480,rec2471,2020-04-20 19:55:00+00:00,faceShields,25.0
44485,rec2471,2020-04-20 19:55:00+00:00,disinfectingWipes,200.0
44492,rec2471,2020-04-20 19:55:00+00:00,respirators,50.0
44496,rec2472,2020-04-20 19:57:00+00:00,gowns,100.0
44498,rec2472,2020-04-20 19:57:00+00:00,faceShields,100.0
44503,rec2472,2020-04-20 19:57:00+00:00,disinfectingWipes,20.0
44508,rec2472,2020-04-20 19:57:00+00:00,surgicalMasks,100.0
44509,rec2472,2020-04-20 19:57:00+00:00,handmadeMasks,100.0
44510,rec2472,2020-04-20 19:57:00+00:00,respirators,300.0
44514,rec2473,2020-04-20 20:14:00+00:00,gowns,250.0
44516,rec2473,2020-04-20 20:14:00+00:00,faceShields,10.0
44521,rec2473,2020-04-20 20:14:00+00:00,disinfectingWipes,500.0
44526,rec2473,2020-04-20 20:14:00+00:00,surgicalMasks,250.0
44527,rec2473,2020-04-20 20:14:00+00:00,handmadeMasks,500.0
44528,rec2473,2020-04-20 20:14:00+00:00,respirators,250.0
44544,rec2474,2020-04-20 20:42:00+00:00,surgicalMasks,1989.0
44550,rec2475,2020-04-20 20:42:00+00:00,gowns,10.0
44552,rec2475,2020-04-20 20:42:00+00:00,faceShields,10.0
44557,rec2475,2020-04-20 20:42:00+00:00,disinfectingWipes,10.0
44562,rec2475,2020-04-20 20:42:00+00:00,surgicalMasks,10.0
44564,rec2475,2020-04-20 20:42:00+00:00,respirators,10.0
44582,rec2476,2020-04-20 20:52:00+00:00,respirators,2.0
44586,rec2477,2020-04-20 21:03:00+00:00,gowns,300.0
44600,rec2477,2020-04-20 21:03:00+00:00,respirators,300.0
44604,rec2478,2020-04-20 21:04:00+00:00,gowns,3.0
44606,rec2478,2020-04-20 21:04:00+00:00,faceShields,3.0
44611,rec2478,2020-04-20 21:04:00+00:00,disinfectingWipes,10.0
44616,rec2478,2020-04-20 21:04:00+00:00,surgicalMasks,3.0
44617,rec2478,2020-04-20 21:04:00+00:00,handmadeMasks,3.0
44618,rec2478,2020-04-20 21:04:00+00:00,respirators,3.0
44622,rec2479,2020-04-20 21:07:00+00:00,gowns,300.0
44629,rec2479,2020-04-20 21:07:00+00:00,disinfectingWipes,300.0
44636,rec2479,2020-04-20 21:07:00+00:00,respirators,300.0
44640,rec2480,2020-04-20 21:09:00+00:00,gowns,50.0
44642,rec2480,2020-04-20 21:09:00+00:00,faceShields,100.0
44652,rec2480,2020-04-20 21:09:00+00:00,surgicalMasks,200.0
44654,rec2480,2020-04-20 21:09:00+00:00,respirators,100.0
44658,rec2481,2020-04-20 21:13:00+00:00,gowns,2.0
44660,rec2481,2020-04-20 21:13:00+00:00,faceShields,2.0
44665,rec2481,2020-04-20 21:13:00+00:00,disinfectingWipes,100.0
44671,rec2481,2020-04-20 21:13:00+00:00,handmadeMasks,2.0
44672,rec2481,2020-04-20 21:13:00+00:00,respirators,2.0
44676,rec2482,2020-04-20 21:21:00+00:00,gowns,40.0
44694,rec2483,2020-04-20 21:54:00+00:00,gowns,10.0
44696,rec2483,2020-04-20 21:54:00+00:00,faceShields,10.0
44708,rec2483,2020-04-20 21:54:00+00:00,respirators,30.0
44712,rec2484,2020-04-20 22:01:00+00:00,gowns,100.0
44724,rec2484,2020-04-20 22:01:00+00:00,surgicalMasks,100.0
44726,rec2484,2020-04-20 22:01:00+00:00,respirators,100.0
44730,rec2485,2020-04-20 22:49:00+00:00,gowns,300.0
44732,rec2485,2020-04-20 22:49:00+00:00,faceShields,300.0
44737,rec2485,2020-04-20 22:49:00+00:00,disinfectingWipes,100.0
44742,rec2485,2020-04-20 22:49:00+00:00,surgicalMasks,300.0
44743,rec2485,2020-04-20 22:49:00+00:00,handmadeMasks,300.0
44744,rec2485,2020-04-20 22:49:00+00:00,respirators,300.0
44748,rec2486,2020-04-21 00:52:00+00:00,gowns,200.0
44755,rec2486,2020-04-21 00:52:00+00:00,disinfectingWipes,200.0
44760,rec2486,2020-04-21 00:52:00+00:00,surgicalMasks,200.0
44762,rec2486,2020-04-21 00:52:00+00:00,respirators,200.0
44766,rec2487,2020-04-21 01:03:00+00:00,gowns,100.0
44768,rec2487,2020-04-21 01:03:00+00:00,faceShields,100.0
44773,rec2487,2020-04-21 01:03:00+00:00,disinfectingWipes,100.0
44778,rec2487,2020-04-21 01:03:00+00:00,surgicalMasks,100.0
44779,rec2487,2020-04-21 01:03:00+00:00,handmadeMasks,100.0
44780,rec2487,2020-04-21 01:03:00+00:00,respirators,100.0
44786,rec2488,2020-04-21 01:03:00+00:00,faceShields,6.0
44796,rec2488,2020-04-21 01:03:00+00:00,surgicalMasks,100.0
44802,rec2489,2020-04-21 01:33:00+00:00,gowns,60.0
44804,rec2489,2020-04-21 01:33:00+00:00,faceShields,60.0
44809,rec2489,2020-04-21 01:33:00+00:00,disinfectingWipes,60.0
44814,rec2489,2020-04-21 01:33:00+00:00,surgicalMasks,60.0
44815,rec2489,2020-04-21 01:33:00+00:00,handmadeMasks,60.0
44816,rec2489,2020-04-21 01:33:00+00:00,respirators,60.0
44822,rec2490,2020-04-21 03:12:00+00:00,faceShields,1.0
44827,rec2490,2020-04-21 03:12:00+00:00,disinfectingWipes,1.0
44834,rec2490,2020-04-21 03:12:00+00:00,respirators,2.0
44838,rec2491,2020-04-21 07:58:00+00:00,gowns,40.0
44845,rec2491,2020-04-21 07:58:00+00:00,disinfectingWipes,150.0
44850,rec2491,2020-04-21 07:58:00+00:00,surgicalMasks,150.0
44852,rec2491,2020-04-21 07:58:00+00:00,respirators,100.0
44856,rec2492,2020-04-21 08:17:00+00:00,gowns,500.0
44858,rec2492,2020-04-21 08:17:00+00:00,faceShields,300.0
44863,rec2492,2020-04-21 08:17:00+00:00,disinfectingWipes,100.0
44868,rec2492,2020-04-21 08:17:00+00:00,surgicalMasks,500.0
44869,rec2492,2020-04-21 08:17:00+00:00,handmadeMasks,500.0
44870,rec2492,2020-04-21 08:17:00+00:00,respirators,300.0
44874,rec2493,2020-04-21 08:38:00+00:00,gowns,30.0
44876,rec2493,2020-04-21 08:38:00+00:00,faceShields,30.0
44881,rec2493,2020-04-21 08:38:00+00:00,disinfectingWipes,30.0
44886,rec2493,2020-04-21 08:38:00+00:00,surgicalMasks,50.0
44887,rec2493,2020-04-21 08:38:00+00:00,handmadeMasks,50.0
44888,rec2493,2020-04-21 08:38:00+00:00,respirators,50.0
44892,rec2494,2020-04-21 08:42:00+00:00,gowns,100.0
44894,rec2494,2020-04-21 08:42:00+00:00,faceShields,100.0
44899,rec2494,2020-04-21 08:42:00+00:00,disinfectingWipes,100.0
44904,rec2494,2020-04-21 08:42:00+00:00,surgicalMasks,100.0
44905,rec2494,2020-04-21 08:42:00+00:00,handmadeMasks,100.0
44906,rec2494,2020-04-21 08:42:00+00:00,respirators,100.0
44910,rec2495,2020-04-21 08:47:00+00:00,gowns,2.0
44912,rec2495,2020-04-21 08:47:00+00:00,faceShields,2.0
44917,rec2495,2020-04-21 08:47:00+00:00,disinfectingWipes,2.0
44922,rec2495,2020-04-21 08:47:00+00:00,surgicalMasks,2.0
44923,rec2495,2020-04-21 08:47:00+00:00,handmadeMasks,2.0
44924,rec2495,2020-04-21 08:47:00+00:00,respirators,2.0
44928,rec2496,2020-04-21 08:55:00+00:00,gowns,1000.0
44935,rec2496,2020-04-21 08:55:00+00:00,disinfectingWipes,1000.0
44960,rec2497,2020-04-21 09:03:00+00:00,respirators,1.0
44971,rec2498,2020-04-21 09:20:00+00:00,disinfectingWipes,5.0
44977,rec2498,2020-04-21 09:20:00+00:00,handmadeMasks,5.0
44978,rec2498,2020-04-21 09:20:00+00:00,respirators,5.0
44982,rec2499,2020-04-21 09:36:00+00:00,gowns,1000.0
44984,rec2499,2020-04-21 09:36:00+00:00,faceShields,500.0
44989,rec2499,2020-04-21 09:36:00+00:00,disinfectingWipes,500.0
44994,rec2499,2020-04-21 09:36:00+00:00,surgicalMasks,1000.0
44995,rec2499,2020-04-21 09:36:00+00:00,handmadeMasks,2000.0
44996,rec2499,2020-04-21 09:36:00+00:00,respirators,1000.0
45000,rec2500,2020-04-21 09:39:00+00:00,gowns,200.0
45002,rec2500,2020-04-21 09:39:00+00:00,faceShields,100.0
45007,rec2500,2020-04-21 09:39:00+00:00,disinfectingWipes,100.0
45012,rec2500,2020-04-21 09:39:00+00:00,surgicalMasks,500.0
45014,rec2500,2020-04-21 09:39:00+00:00,respirators,100.0
45018,rec2501,2020-04-21 09:41:00+00:00,gowns,100.0
45020,rec2501,2020-04-21 09:41:00+00:00,faceShields,100.0
45025,rec2501,2020-04-21 09:41:00+00:00,disinfectingWipes,100.0
45030,rec2501,2020-04-21 09:41:00+00:00,surgicalMasks,100.0
45031,rec2501,2020-04-21 09:41:00+00:00,handmadeMasks,100.0
45032,rec2501,2020-04-21 09:41:00+00:00,respirators,100.0
45036,rec2502,2020-04-21 09:48:00+00:00,gowns,150.0
45038,rec2502,2020-04-21 09:48:00+00:00,faceShields,150.0
45043,rec2502,2020-04-21 09:48:00+00:00,disinfectingWipes,50.0
45050,rec2502,2020-04-21 09:48:00+00:00,respirators,150.0
45054,rec2503,2020-04-21 09:51:00+00:00,gowns,200.0
45056,rec2503,2020-04-21 09:51:00+00:00,faceShields,100.0
45061,rec2503,2020-04-21 09:51:00+00:00,disinfectingWipes,100.0
45066,rec2503,2020-04-21 09:51:00+00:00,surgicalMasks,250.0
45067,rec2503,2020-04-21 09:51:00+00:00,handmadeMasks,100.0
45068,rec2503,2020-04-21 09:51:00+00:00,respirators,150.0
45086,rec2504,2020-04-21 09:53:00+00:00,respirators,100.0
45090,rec2505,2020-04-21 10:19:00+00:00,gowns,3000.0
45097,rec2505,2020-04-21 10:19:00+00:00,disinfectingWipes,50.0
45108,rec2506,2020-04-21 10:35:00+00:00,gowns,30.0
45110,rec2506,2020-04-21 10:35:00+00:00,faceShields,10.0
45115,rec2506,2020-04-21 10:35:00+00:00,disinfectingWipes,200.0
45122,rec2506,2020-04-21 10:35:00+00:00,respirators,12.0
45126,rec2507,2020-04-21 11:25:00+00:00,gowns,30.0
45128,rec2507,2020-04-21 11:25:00+00:00,faceShields,30.0
45157,rec2508,2020-04-21 11:31:00+00:00,handmadeMasks,500.0
45162,rec2509,2020-04-21 12:01:00+00:00,gowns,500.0
45169,rec2509,2020-04-21 12:01:00+00:00,disinfectingWipes,250.0
45174,rec2509,2020-04-21 12:01:00+00:00,surgicalMasks,500.0
45176,rec2509,2020-04-21 12:01:00+00:00,respirators,250.0
45180,rec2510,2020-04-21 12:28:00+00:00,gowns,50000.0
45192,rec2510,2020-04-21 12:28:00+00:00,surgicalMasks,100000.0
45194,rec2510,2020-04-21 12:28:00+00:00,respirators,100000.0
45198,rec2511,2020-04-21 12:32:00+00:00,gowns,2000.0
45200,rec2511,2020-04-21 12:32:00+00:00,faceShields,200.0
45212,rec2511,2020-04-21 12:32:00+00:00,respirators,1000.0
45216,rec2512,2020-04-21 12:35:00+00:00,gowns,1.0
45218,rec2512,2020-04-21 12:35:00+00:00,faceShields,1.0
45223,rec2512,2020-04-21 12:35:00+00:00,disinfectingWipes,1.0
45228,rec2512,2020-04-21 12:35:00+00:00,surgicalMasks,1.0
45229,rec2512,2020-04-21 12:35:00+00:00,handmadeMasks,1.0
45230,rec2512,2020-04-21 12:35:00+00:00,respirators,1.0
45234,rec2513,2020-04-21 12:36:00+00:00,gowns,500.0
45241,rec2513,2020-04-21 12:36:00+00:00,disinfectingWipes,500.0
45246,rec2513,2020-04-21 12:36:00+00:00,surgicalMasks,500.0
45248,rec2513,2020-04-21 12:36:00+00:00,respirators,100.0
45252,rec2514,2020-04-21 12:39:00+00:00,gowns,5.0
45254,rec2514,2020-04-21 12:39:00+00:00,faceShields,4.0
45259,rec2514,2020-04-21 12:39:00+00:00,disinfectingWipes,5.0
45264,rec2514,2020-04-21 12:39:00+00:00,surgicalMasks,5.0
45265,rec2514,2020-04-21 12:39:00+00:00,handmadeMasks,5.0
45266,rec2514,2020-04-21 12:39:00+00:00,respirators,5.0
45284,rec2515,2020-04-21 12:47:00+00:00,respirators,5000.0
45288,rec2516,2020-04-21 12:48:00+00:00,gowns,10.0
45290,rec2516,2020-04-21 12:48:00+00:00,faceShields,20.0
45295,rec2516,2020-04-21 12:48:00+00:00,disinfectingWipes,10.0
